,Value
110050,68.0
110051,76.0
110052,144.0
110053,10.8
110054,9.2
110055,9.9
110056,49.0
110057,50.0
110058,99.0
110059,10.0
110060,8.6
110061,9.2
110062,42.0
110063,43.0
110064,86.0
110065,20.9
110066,17.9
110067,19.2
110068,6.0
110069,7.0
110070,13.0
110071,10.3
110072,8.4
110073,9.3
110074,47.0
110075,46.0
110076,92.0
110077,9.6
110078,7.8
110079,8.6
110080,41.0
110081,40.0
110082,80.0
110083,19.0
110084,16.4
110085,17.5
110086,6.0
110087,7.0
110088,12.0
110089,10.3
110090,8.6
110091,9.4
110092,47.0
110093,47.0
110094,94.0
110095,9.6
110096,7.9
110097,8.6
110098,41.0
110099,40.0
110100,80.0
110101,19.0
110102,18.0
110103,18.4
110104,6.0
110105,7.0
110106,13.0
110107,13.6
110108,12.1
110109,12.7
110110,166.0
110111,182.0
110112,348.0
110113,12.7
110114,10.6
110115,11.5
110116,145.0
110117,146.0
110118,291.0
110119,26.1
110120,27.2
110121,26.8
110122,21.0
110123,36.0
110124,57.0
110125,13.5
110126,11.5
110127,12.4
110128,165.0
110129,173.0
110130,337.0
110131,12.5
110132,10.0
110133,11.1
110134,143.0
110135,137.0
110136,280.0
110137,26.9
110138,26.6
110139,26.7
110140,22.0
110141,36.0
110142,57.0
110143,13.5
110144,11.5
110145,12.4
110146,165.0
110147,173.0
110148,337.0
110149,12.5
110150,10.0
110151,11.1
110152,143.0
110153,137.0
110154,280.0
110155,26.8
110156,26.7
110157,26.7
110158,22.0
110159,36.0
110160,57.0
110161,5.6
110162,6.5
110163,6.1
110164,4124.0
110165,5374.0
110166,9498.0
110167,4.8
110168,5.3
110169,5.1
110170,3044.0
110171,3810.0
110172,6854.0
110173,10.8
110174,14.8
110175,12.9
110176,1080.0
110177,1564.0
110178,2644.0
110179,5.5
110180,5.8
110181,5.7
110182,3948.0
110183,4854.0
110184,8802.0
110185,4.6
110186,4.6
110187,4.6
110188,2897.0
110189,3346.0
110190,6243.0
110191,10.3
110192,13.6
110193,12.0
110194,1051.0
110195,1508.0
110196,2559.0
110197,11.4
110198,3259.0
110199,9.7
110200,2323.0
110201,20.0
110202,936.0
110203,10.3
110204,3017.0
110205,8.6
110206,2105.0
110207,18.6
110208,913.0
110209,10.3
110210,3017.0
110211,8.6
110212,2099.0
110213,18.8
110214,918.0
111860,40.0
111861,40.0
111862,40.0
111863,40.0
111864,40.0
111865,40.0
111866,40.0
111867,40.0
111868,40.0
111869,40.0
111870,40.0
111871,40.0
111872,40.0
111873,40.0
111874,40.0
111875,40.0
111876,40.0
111877,40.0
111878,40.0
111879,40.0
111880,40.0
111881,40.0
111882,40.0
111883,40.0
111884,40.0
111885,40.0
111886,40.0
111887,40.0
111888,40.0
111889,40.0
111890,40.0
111891,40.0
111892,40.0
111893,40.0
111894,40.0
111895,40.0
111896,40.0
111897,40.0
111898,40.0
111899,40.0
111900,40.0
111901,40.0
111902,40.0
111903,40.0
111904,40.0
111905,40.0
111906,40.0
111907,40.0
111908,40.0
111909,40.0
111910,40.0
111911,40.0
111912,40.0
111913,40.0
111914,56.0
111915,56.0
111916,56.0
111917,56.0
111918,56.0
111919,56.0
111920,56.0
111921,56.0
111922,56.0
111923,56.0
111924,56.0
111925,56.0
111926,56.0
111927,56.0
111928,56.0
111929,56.0
111930,56.0
111931,56.0
111932,56.0
111933,56.0
111934,56.0
111935,56.0
111936,56.0
111937,56.0
111938,56.0
111939,56.0
111940,56.0
111941,56.0
111942,56.0
111943,56.0
111944,56.0
111945,56.0
111946,56.0
111947,56.0
111948,56.0
111949,56.0
111950,56.0
111951,56.0
111952,56.0
111953,56.0
111954,56.0
111955,56.0
111956,56.0
111957,56.0
111958,56.0
111959,56.0
111960,56.0
111961,56.0
111962,56.0
111963,56.0
111964,56.0
111965,56.0
111966,56.0
111967,56.0
111968,100.0
111969,100.0
111970,100.0
111971,100.0
111972,100.0
111973,100.0
111974,100.0
111975,100.0
111976,100.0
111977,100.0
111978,100.0
111979,100.0
111980,100.0
111981,100.0
111982,100.0
111983,100.0
111984,100.0
111985,100.0
111986,100.0
111987,100.0
111988,100.0
111989,100.0
111990,100.0
111991,100.0
111992,100.0
111993,100.0
111994,100.0
111995,100.0
111996,100.0
111997,100.0
111998,100.0
111999,100.0
112000,100.0
112001,100.0
112002,100.0
112003,100.0
112004,100.0
112005,100.0
112006,100.0
112007,100.0
112008,100.0
112009,100.0
112010,100.0
112011,100.0
112012,100.0
112013,100.0
112014,100.0
112015,100.0
112016,100.0
112017,100.0
112018,100.0
112019,100.0
112020,100.0
112021,100.0
112022,756.0
112023,756.0
112024,756.0
112025,756.0
112026,756.0
112027,756.0
112028,756.0
112029,756.0
112030,756.0
112031,756.0
112032,756.0
112033,756.0
112034,756.0
112035,756.0
112036,756.0
112037,756.0
112038,756.0
112039,756.0
112040,756.0
112041,756.0
112042,756.0
112043,756.0
112044,756.0
112045,756.0
112046,756.0
112047,756.0
112048,756.0
112049,756.0
112050,756.0
112051,756.0
112052,756.0
112053,756.0
112054,756.0
112055,756.0
112056,756.0
112057,756.0
112058,756.0
112059,756.0
112060,756.0
112061,756.0
112062,756.0
112063,756.0
112064,756.0
112065,756.0
112066,756.0
112067,756.0
112068,756.0
112069,756.0
112070,756.0
112071,756.0
112072,756.0
112073,756.0
112074,756.0
112075,756.0
112076,196.0
112077,196.0
112078,196.0
112079,196.0
112080,196.0
112081,196.0
112082,196.0
112083,196.0
112084,196.0
112085,196.0
112086,196.0
112087,196.0
112088,196.0
112089,196.0
112090,196.0
112091,196.0
112092,196.0
112093,196.0
112094,196.0
112095,196.0
112096,196.0
112097,196.0
112098,196.0
112099,196.0
112100,196.0
112101,196.0
112102,196.0
112103,196.0
112104,196.0
112105,196.0
112106,196.0
112107,196.0
112108,196.0
112109,196.0
112110,196.0
112111,196.0
112112,196.0
112113,196.0
112114,196.0
112115,196.0
112116,196.0
112117,196.0
112118,196.0
112119,196.0
112120,196.0
112121,196.0
112122,196.0
112123,196.0
112124,196.0
112125,196.0
112126,196.0
112127,196.0
112128,196.0
112129,196.0
112130,203.0
112131,203.0
112132,203.0
112133,203.0
112134,203.0
112135,203.0
112136,203.0
112137,203.0
112138,203.0
112139,203.0
112140,203.0
112141,203.0
112142,203.0
112143,203.0
112144,203.0
112145,203.0
112146,203.0
112147,203.0
112148,203.0
112149,203.0
112150,203.0
112151,203.0
112152,203.0
112153,203.0
112154,203.0
112155,203.0
112156,203.0
112157,203.0
112158,203.0
112159,203.0
112160,203.0
112161,203.0
112162,203.0
112163,203.0
112164,203.0
112165,203.0
112166,203.0
112167,203.0
112168,203.0
112169,203.0
112170,203.0
112171,203.0
112172,203.0
112173,203.0
112174,203.0
112175,203.0
112176,203.0
112177,203.0
112178,203.0
112179,203.0
112180,203.0
112181,203.0
112182,203.0
112183,203.0
112184,276.0
112185,276.0
112186,276.0
112187,276.0
112188,276.0
112189,276.0
112190,276.0
112191,276.0
112192,276.0
112193,276.0
112194,276.0
112195,276.0
112196,276.0
112197,276.0
112198,276.0
112199,276.0
112200,276.0
112201,276.0
112202,276.0
112203,276.0
112204,276.0
112205,276.0
112206,276.0
112207,276.0
112208,276.0
112209,276.0
112210,276.0
112211,276.0
112212,276.0
112213,276.0
112214,276.0
112215,276.0
112216,276.0
112217,276.0
112218,276.0
112219,276.0
112220,276.0
112221,276.0
112222,276.0
112223,276.0
112224,276.0
112225,276.0
112226,276.0
112227,276.0
112228,276.0
112229,276.0
112230,276.0
112231,276.0
112232,276.0
112233,276.0
112234,276.0
112235,276.0
112236,276.0
112237,276.0
112238,208.0
112239,208.0
112240,208.0
112241,208.0
112242,208.0
112243,208.0
112244,208.0
112245,208.0
112246,208.0
112247,208.0
112248,208.0
112249,208.0
112250,208.0
112251,208.0
112252,208.0
112253,208.0
112254,208.0
112255,208.0
112256,208.0
112257,208.0
112258,208.0
112259,208.0
112260,208.0
112261,208.0
112262,208.0
112263,208.0
112264,208.0
112265,208.0
112266,208.0
112267,208.0
112268,208.0
112269,208.0
112270,208.0
112271,208.0
112272,208.0
112273,208.0
112274,208.0
112275,208.0
112276,208.0
112277,208.0
112278,208.0
112279,208.0
112280,208.0
112281,208.0
112282,208.0
112283,208.0
112284,208.0
112285,208.0
112286,208.0
112287,208.0
112288,208.0
112289,208.0
112290,208.0
112291,208.0
112292,233.0
112293,233.0
112294,233.0
112295,233.0
112296,233.0
112297,233.0
112298,233.0
112299,233.0
112300,233.0
112301,233.0
112302,233.0
112303,233.0
112304,233.0
112305,233.0
112306,233.0
112307,233.0
112308,233.0
112309,233.0
112310,233.0
112311,233.0
112312,233.0
112313,233.0
112314,233.0
112315,233.0
112316,233.0
112317,233.0
112318,233.0
112319,233.0
112320,233.0
112321,233.0
112322,233.0
112323,233.0
112324,233.0
112325,233.0
112326,233.0
112327,233.0
112328,233.0
112329,233.0
112330,233.0
112331,233.0
112332,233.0
112333,233.0
112334,233.0
112335,233.0
112336,233.0
112337,233.0
112338,233.0
112339,233.0
112340,233.0
112341,233.0
112342,233.0
112343,233.0
112344,233.0
112345,233.0
112346,724.0
112347,724.0
112348,724.0
112349,724.0
112350,724.0
112351,724.0
112352,724.0
112353,724.0
112354,724.0
112355,724.0
112356,724.0
112357,724.0
112358,724.0
112359,724.0
112360,724.0
112361,724.0
112362,724.0
112363,724.0
112364,724.0
112365,724.0
112366,724.0
112367,724.0
112368,724.0
112369,724.0
112370,724.0
112371,724.0
112372,724.0
112373,724.0
112374,724.0
112375,724.0
112376,724.0
112377,724.0
112378,724.0
112379,724.0
112380,724.0
112381,724.0
112382,724.0
112383,724.0
112384,724.0
112385,724.0
112386,724.0
112387,724.0
112388,724.0
112389,724.0
112390,724.0
112391,724.0
112392,724.0
112393,724.0
112394,724.0
112395,724.0
112396,724.0
112397,724.0
112398,724.0
112399,724.0
112400,246.0
112401,246.0
112402,246.0
112403,246.0
112404,246.0
112405,246.0
112406,246.0
112407,246.0
112408,246.0
112409,246.0
112410,246.0
112411,246.0
112412,246.0
112413,246.0
112414,246.0
112415,246.0
112416,246.0
112417,246.0
112418,246.0
112419,246.0
112420,246.0
112421,246.0
112422,246.0
112423,246.0
112424,246.0
112425,246.0
112426,246.0
112427,246.0
112428,246.0
112429,246.0
112430,246.0
112431,246.0
112432,246.0
112433,246.0
112434,246.0
112435,246.0
112436,246.0
112437,246.0
112438,246.0
112439,246.0
112440,246.0
112441,246.0
112442,246.0
112443,246.0
112444,246.0
112445,246.0
112446,246.0
112447,246.0
112448,246.0
112449,246.0
112450,246.0
112451,246.0
112452,246.0
112453,246.0
112454,250.0
112455,250.0
112456,250.0
112457,250.0
112458,250.0
112459,250.0
112460,250.0
112461,250.0
112462,250.0
112463,250.0
112464,250.0
112465,250.0
112466,250.0
112467,250.0
112468,250.0
112469,250.0
112470,250.0
112471,250.0
112472,250.0
112473,250.0
112474,250.0
112475,250.0
112476,250.0
112477,250.0
112478,250.0
112479,250.0
112480,250.0
112481,250.0
112482,250.0
112483,250.0
112484,250.0
112485,250.0
112486,250.0
112487,250.0
112488,250.0
112489,250.0
112490,250.0
112491,250.0
112492,250.0
112493,250.0
112494,250.0
112495,250.0
112496,250.0
112497,250.0
112498,250.0
112499,250.0
112500,250.0
112501,250.0
112502,250.0
112503,250.0
112504,250.0
112505,250.0
112506,250.0
112507,250.0
112508,191.0
112509,191.0
112510,191.0
112511,191.0
112512,191.0
112513,191.0
112514,191.0
112515,191.0
112516,191.0
112517,191.0
112518,191.0
112519,191.0
112520,191.0
112521,191.0
112522,191.0
112523,191.0
112524,191.0
112525,191.0
112526,191.0
112527,191.0
112528,191.0
112529,191.0
112530,191.0
112531,191.0
112532,191.0
112533,191.0
112534,191.0
112535,191.0
112536,191.0
112537,191.0
112538,191.0
112539,191.0
112540,191.0
112541,191.0
112542,191.0
112543,191.0
112544,191.0
112545,191.0
112546,191.0
112547,191.0
112548,191.0
112549,191.0
112550,191.0
112551,191.0
112552,191.0
112553,191.0
112554,191.0
112555,191.0
112556,191.0
112557,191.0
112558,191.0
112559,191.0
112560,191.0
112561,191.0
112562,348.0
112563,348.0
112564,348.0
112565,348.0
112566,348.0
112567,348.0
112568,348.0
112569,348.0
112570,348.0
112571,348.0
112572,348.0
112573,348.0
112574,348.0
112575,348.0
112576,348.0
112577,348.0
112578,348.0
112579,348.0
112580,348.0
112581,348.0
112582,348.0
112583,348.0
112584,348.0
112585,348.0
112586,348.0
112587,348.0
112588,348.0
112589,348.0
112590,348.0
112591,348.0
112592,348.0
112593,348.0
112594,348.0
112595,348.0
112596,348.0
112597,348.0
112598,348.0
112599,348.0
112600,348.0
112601,348.0
112602,348.0
112603,348.0
112604,348.0
112605,348.0
112606,348.0
112607,348.0
112608,348.0
112609,348.0
112610,348.0
112611,348.0
112612,348.0
112613,348.0
112614,348.0
112615,348.0
112616,372.0
112617,372.0
112618,372.0
112619,372.0
112620,372.0
112621,372.0
112622,372.0
112623,372.0
112624,372.0
112625,372.0
112626,372.0
112627,372.0
112628,372.0
112629,372.0
112630,372.0
112631,372.0
112632,372.0
112633,372.0
112634,372.0
112635,372.0
112636,372.0
112637,372.0
112638,372.0
112639,372.0
112640,372.0
112641,372.0
112642,372.0
112643,372.0
112644,372.0
112645,372.0
112646,372.0
112647,372.0
112648,372.0
112649,372.0
112650,372.0
112651,372.0
112652,372.0
112653,372.0
112654,372.0
112655,372.0
112656,372.0
112657,372.0
112658,372.0
112659,372.0
112660,372.0
112661,372.0
112662,372.0
112663,372.0
112664,372.0
112665,372.0
112666,372.0
112667,372.0
112668,372.0
112669,372.0
112670,352.0
112671,352.0
112672,352.0
112673,352.0
112674,352.0
112675,352.0
112676,352.0
112677,352.0
112678,352.0
112679,352.0
112680,352.0
112681,352.0
112682,352.0
112683,352.0
112684,352.0
112685,352.0
112686,352.0
112687,352.0
112688,352.0
112689,352.0
112690,352.0
112691,352.0
112692,352.0
112693,352.0
112694,352.0
112695,352.0
112696,352.0
112697,352.0
112698,352.0
112699,352.0
112700,352.0
112701,352.0
112702,352.0
112703,352.0
112704,352.0
112705,352.0
112706,352.0
112707,352.0
112708,352.0
112709,352.0
112710,352.0
112711,352.0
112712,352.0
112713,352.0
112714,352.0
112715,352.0
112716,352.0
112717,352.0
112718,352.0
112719,352.0
112720,352.0
112721,352.0
112722,352.0
112723,352.0
112724,380.0
112725,380.0
112726,380.0
112727,380.0
112728,380.0
112729,380.0
112730,380.0
112731,380.0
112732,380.0
112733,380.0
112734,380.0
112735,380.0
112736,380.0
112737,380.0
112738,380.0
112739,380.0
112740,380.0
112741,380.0
112742,380.0
112743,380.0
112744,380.0
112745,380.0
112746,380.0
112747,380.0
112748,380.0
112749,380.0
112750,380.0
112751,380.0
112752,380.0
112753,380.0
112754,380.0
112755,380.0
112756,380.0
112757,380.0
112758,380.0
112759,380.0
112760,380.0
112761,380.0
112762,380.0
112763,380.0
112764,380.0
112765,380.0
112766,380.0
112767,380.0
112768,380.0
112769,380.0
112770,380.0
112771,380.0
112772,380.0
112773,380.0
112774,380.0
112775,380.0
112776,380.0
112777,380.0
112778,392.0
112779,392.0
112780,392.0
112781,392.0
112782,392.0
112783,392.0
112784,392.0
112785,392.0
112786,392.0
112787,392.0
112788,392.0
112789,392.0
112790,392.0
112791,392.0
112792,392.0
112793,392.0
112794,392.0
112795,392.0
112796,392.0
112797,392.0
112798,392.0
112799,392.0
112800,392.0
112801,392.0
112802,392.0
112803,440.0
112804,440.0
112805,440.0
112806,440.0
112807,440.0
112808,440.0
112809,440.0
112810,440.0
112811,440.0
112812,440.0
112813,440.0
112814,440.0
112815,440.0
112816,440.0
112817,440.0
112818,440.0
112819,440.0
112820,440.0
112821,440.0
112822,440.0
112823,440.0
112824,440.0
112825,440.0
112826,440.0
112827,440.0
112828,440.0
112829,440.0
112830,440.0
112831,440.0
112832,440.0
112833,440.0
112834,440.0
112835,440.0
112836,440.0
112837,440.0
112838,440.0
112839,440.0
112840,440.0
112841,440.0
112842,440.0
112843,440.0
112844,440.0
112845,440.0
112846,440.0
112847,440.0
112848,440.0
112849,440.0
112850,440.0
112851,440.0
112852,440.0
112853,440.0
112854,440.0
112855,440.0
112856,440.0
112857,442.0
112858,442.0
112859,442.0
112860,442.0
112861,442.0
112862,442.0
112863,442.0
112864,442.0
112865,442.0
112866,442.0
112867,442.0
112868,442.0
112869,442.0
112870,442.0
112871,442.0
112872,442.0
112873,442.0
112874,442.0
112875,442.0
112876,442.0
112877,442.0
112878,442.0
112879,442.0
112880,442.0
112881,442.0
112882,442.0
112883,442.0
112884,442.0
112885,442.0
112886,442.0
112887,442.0
112888,442.0
112889,442.0
112890,442.0
112891,442.0
112892,442.0
112893,442.0
112894,442.0
112895,442.0
112896,442.0
112897,442.0
112898,442.0
112899,442.0
112900,442.0
112901,442.0
112902,442.0
112903,442.0
112904,442.0
112905,442.0
112906,442.0
112907,442.0
112908,442.0
112909,442.0
112910,442.0
112911,428.0
112912,428.0
112913,428.0
112914,428.0
112915,428.0
112916,428.0
112917,428.0
112918,428.0
112919,428.0
112920,428.0
112921,428.0
112922,428.0
112923,428.0
112924,428.0
112925,428.0
112926,428.0
112927,428.0
112928,428.0
112929,428.0
112930,428.0
112931,428.0
112932,428.0
112933,428.0
112934,428.0
112935,428.0
112936,428.0
112937,428.0
112938,428.0
112939,428.0
112940,428.0
112941,428.0
112942,428.0
112943,428.0
112944,428.0
112945,428.0
112946,428.0
112947,428.0
112948,428.0
112949,428.0
112950,428.0
112951,428.0
112952,428.0
112953,428.0
112954,428.0
112955,428.0
112956,428.0
112957,428.0
112958,428.0
112959,428.0
112960,428.0
112961,428.0
112962,428.0
112963,428.0
112964,428.0
112965,470.0
112966,470.0
112967,470.0
112968,470.0
112969,470.0
112970,470.0
112971,470.0
112972,470.0
112973,470.0
112974,470.0
112975,470.0
112976,470.0
112977,470.0
112978,470.0
112979,470.0
112980,470.0
112981,470.0
112982,470.0
112983,470.0
112984,470.0
112985,470.0
112986,470.0
112987,470.0
112988,470.0
112989,470.0
112990,470.0
112991,470.0
112992,470.0
112993,470.0
112994,470.0
112995,470.0
112996,470.0
112997,470.0
112998,470.0
112999,470.0
113000,470.0
113001,470.0
113002,470.0
113003,470.0
113004,470.0
113005,470.0
113006,470.0
113007,470.0
113008,470.0
113009,470.0
113010,470.0
113011,470.0
113012,470.0
113013,470.0
113014,470.0
113015,470.0
113016,470.0
113017,470.0
113018,470.0
113019,528.0
113020,528.0
113021,528.0
113022,528.0
113023,528.0
113024,528.0
113025,528.0
113026,528.0
113027,528.0
113028,528.0
113029,528.0
113030,528.0
113031,528.0
113032,528.0
113033,528.0
113034,528.0
113035,528.0
113036,528.0
113037,528.0
113038,528.0
113039,528.0
113040,528.0
113041,528.0
113042,528.0
113043,528.0
113044,528.0
113045,528.0
113046,528.0
113047,528.0
113048,528.0
113049,528.0
113050,528.0
113051,528.0
113052,528.0
113053,528.0
113054,528.0
113055,528.0
113056,528.0
113057,528.0
113058,528.0
113059,528.0
113060,528.0
113061,528.0
113062,528.0
113063,528.0
113064,528.0
113065,528.0
113066,528.0
113067,528.0
113068,528.0
113069,528.0
113070,528.0
113071,528.0
113072,528.0
113073,578.0
113074,578.0
113075,578.0
113076,578.0
113077,578.0
113078,578.0
113079,578.0
113080,578.0
113081,578.0
113082,578.0
113083,578.0
113084,578.0
113085,578.0
113086,578.0
113087,578.0
113088,578.0
113089,578.0
113090,578.0
113091,578.0
113092,578.0
113093,578.0
113094,578.0
113095,578.0
113096,578.0
113097,578.0
113098,578.0
113099,578.0
113100,578.0
113101,578.0
113102,578.0
113103,578.0
113104,578.0
113105,578.0
113106,578.0
113107,578.0
113108,578.0
113109,578.0
113110,578.0
113111,578.0
113112,578.0
113113,578.0
113114,578.0
113115,578.0
113116,578.0
113117,578.0
113118,578.0
113119,578.0
113120,578.0
113121,578.0
113122,578.0
113123,578.0
113124,578.0
113125,578.0
113126,578.0
113127,616.0
113128,616.0
113129,616.0
113130,616.0
113131,616.0
113132,616.0
113133,616.0
113134,616.0
113135,616.0
113136,616.0
113137,616.0
113138,616.0
113139,616.0
113140,616.0
113141,616.0
113142,616.0
113143,616.0
113144,616.0
113145,616.0
113146,616.0
113147,616.0
113148,616.0
113149,616.0
113150,616.0
113151,616.0
113152,616.0
113153,616.0
113154,616.0
113155,616.0
113156,616.0
113157,616.0
113158,616.0
113159,616.0
113160,616.0
113161,616.0
113162,616.0
113163,616.0
113164,616.0
113165,616.0
113166,616.0
113167,616.0
113168,616.0
113169,616.0
113170,616.0
113171,616.0
113172,616.0
113173,616.0
113174,616.0
113175,616.0
113176,616.0
113177,616.0
113178,616.0
113179,616.0
113180,616.0
113181,620.0
113182,620.0
113183,620.0
113184,620.0
113185,620.0
113186,620.0
113187,620.0
113188,620.0
113189,620.0
113190,620.0
113191,620.0
113192,620.0
113193,620.0
113194,620.0
113195,620.0
113196,620.0
113197,620.0
113198,620.0
113199,620.0
113200,620.0
113201,620.0
113202,620.0
113203,620.0
113204,620.0
113205,620.0
113206,620.0
113207,620.0
113208,620.0
113209,620.0
113210,620.0
113211,620.0
113212,620.0
113213,620.0
113214,620.0
113215,620.0
113216,620.0
113217,620.0
113218,620.0
113219,620.0
113220,620.0
113221,620.0
113222,620.0
113223,620.0
113224,620.0
113225,620.0
113226,620.0
113227,620.0
113228,620.0
113229,620.0
113230,620.0
113231,620.0
113232,620.0
113233,620.0
113234,620.0
113235,642.0
113236,642.0
113237,642.0
113238,642.0
113239,642.0
113240,642.0
113241,642.0
113242,642.0
113243,642.0
113244,642.0
113245,642.0
113246,642.0
113247,642.0
113248,642.0
113249,642.0
113250,642.0
113251,642.0
113252,642.0
113253,642.0
113254,642.0
113255,642.0
113256,642.0
113257,642.0
113258,642.0
113259,642.0
113260,642.0
113261,642.0
113262,642.0
113263,642.0
113264,642.0
113265,642.0
113266,642.0
113267,642.0
113268,642.0
113269,642.0
113270,642.0
113271,642.0
113272,642.0
113273,642.0
113274,642.0
113275,642.0
113276,642.0
113277,642.0
113278,642.0
113279,642.0
113280,642.0
113281,642.0
113282,642.0
113283,642.0
113284,642.0
113285,642.0
113286,642.0
113287,642.0
113288,642.0
113289,752.0
113290,752.0
113291,752.0
113292,752.0
113293,752.0
113294,752.0
113295,752.0
113296,752.0
113297,752.0
113298,752.0
113299,752.0
113300,752.0
113301,752.0
113302,752.0
113303,752.0
113304,752.0
113305,752.0
113306,752.0
113307,752.0
113308,752.0
113309,752.0
113310,752.0
113311,752.0
113312,752.0
113313,752.0
113314,752.0
113315,752.0
113316,752.0
113317,752.0
113318,752.0
113319,752.0
113320,752.0
113321,752.0
113322,752.0
113323,752.0
113324,752.0
113325,752.0
113326,752.0
113327,752.0
113328,752.0
113329,752.0
113330,752.0
113331,752.0
113332,752.0
113333,752.0
113334,752.0
113335,752.0
113336,752.0
113337,752.0
113338,752.0
113339,752.0
113340,752.0
113341,752.0
113342,752.0
113343,705.0
113344,705.0
113345,705.0
113346,705.0
